Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,0,record,timestamp,"1029519994",s,distance,"445.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"190",rpm,power,"250",watts,altitude,"63.0",m,position_lat,"0",semicircles,position_long,"47692",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"63.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"1029519995",s,distance,"446.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"191",rpm,power,"250",watts,altitude,"64.0",m,position_lat,"0",semicircles,position_long,"47799",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"64.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"1029519996",s,distance,"447.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"192",rpm,power,"250",watts,altitude,"65.0",m,position_lat,"0",semicircles,position_long,"47906",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"65.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"1029519997",s,distance,"448.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"193",rpm,power,"250",watts,altitude,"66.0",m,position_lat,"0",semicircles,position_long,"48014",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"66.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"1029519998",s,distance,"449.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"194",rpm,power,"250",watts,altitude,"67.0",m,position_lat,"0",semicircles,position_long,"48121",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"67.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"1029519999",s,distance,"450.0",m,speed,"1.0",m/s,heart_rate,"127",bpm,cadence,"195",rpm,power,"250",watts,altitude,"68.0",m,position_lat,"0",semicircles,position_long,"48228",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"68.0",m,Heart Rate,"127",bpm,
Data,0,record,timestamp,"1029520000",s,distance,"451.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"196",rpm,power,"250",watts,altitude,"69.0",m,position_lat,"0",semicircles,position_long,"48335",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"69.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"1029520001",s,distance,"452.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"197",rpm,power,"250",watts,altitude,"70.0",m,position_lat,"0",semicircles,position_long,"48442",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"70.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"1029520002",s,distance,"453.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"198",rpm,power,"250",watts,altitude,"71.0",m,position_lat,"0",semicircles,position_long,"48549",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"71.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"1029520003",s,distance,"454.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"199",rpm,power,"250",watts,altitude,"72.0",m,position_lat,"0",semicircles,position_long,"48657",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"72.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"1029520004",s,distance,"455.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"200",rpm,power,"250",watts,altitude,"73.0",m,position_lat,"0",semicircles,position_long,"48764",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"73.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"1029520005",s,distance,"456.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"201",rpm,power,"250",watts,altitude,"74.0",m,position_lat,"0",semicircles,position_long,"48871",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"74.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"1029520006",s,distance,"457.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"202",rpm,power,"250",watts,altitude,"75.0",m,position_lat,"0",semicircles,position_long,"48978",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"75.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"1029520007",s,distance,"458.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"203",rpm,power,"250",watts,altitude,"76.0",m,position_lat,"0",semicircles,position_long,"49085",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"76.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"1029520008",s,distance,"459.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"204",rpm,power,"250",watts,altitude,"77.0",m,position_lat,"0",semicircles,position_long,"49192",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"77.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"1029520009",s,distance,"460.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"205",rpm,power,"250",watts,altitude,"78.0",m,position_lat,"0",semicircles,position_long,"49300",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"78.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"1029520010",s,distance,"461.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"206",rpm,power,"250",watts,altitude,"79.0",m,position_lat,"0",semicircles,position_long,"49407",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"79.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"1029520011",s,distance,"462.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"207",rpm,power,"250",watts,altitude,"80.0",m,position_lat,"0",semicircles,position_long,"49514",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"80.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"1029520012",s,distance,"463.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"208",rpm,power,"250",watts,altitude,"81.0",m,position_lat,"0",semicircles,position_long,"49621",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"81.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"1029520013",s,distance,"464.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"209",rpm,power,"250",watts,altitude,"82.0",m,position_lat,"0",semicircles,position_long,"49728",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"82.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"1029520014",s,distance,"465.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"210",rpm,power,"250",watts,altitude,"83.0",m,position_lat,"0",semicircles,position_long,"49835",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"83.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"1029520015",s,distance,"466.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"211",rpm,power,"250",watts,altitude,"84.0",m,position_lat,"0",semicircles,position_long,"49943",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"84.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"1029520016",s,distance,"467.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"212",rpm,power,"250",watts,altitude,"85.0",m,position_lat,"0",semicircles,position_long,"50050",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"85.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"1029520017",s,distance,"468.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"213",rpm,power,"250",watts,altitude,"86.0",m,position_lat,"0",semicircles,position_long,"50157",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"86.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"1029520018",s,distance,"469.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"214",rpm,power,"250",watts,altitude,"87.0",m,position_lat,"0",semicircles,position_long,"50264",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"87.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"1029520019",s,distance,"470.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"215",rpm,power,"250",watts,altitude,"88.0",m,position_lat,"0",semicircles,position_long,"50371",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"88.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"1029520020",s,distance,"471.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"216",rpm,power,"250",watts,altitude,"89.0",m,position_lat,"0",semicircles,position_long,"50478",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"89.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"1029520021",s,distance,"472.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"217",rpm,power,"250",watts,altitude,"90.0",m,position_lat,"0",semicircles,position_long,"50586",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"90.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"1029520022",s,distance,"473.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"218",rpm,power,"250",watts,altitude,"91.0",m,position_lat,"0",semicircles,position_long,"50693",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"91.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"1029520023",s,distance,"474.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"219",rpm,power,"250",watts,altitude,"92.0",m,position_lat,"0",semicircles,position_long,"50800",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"92.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"1029520024",s,distance,"475.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"220",rpm,power,"250",watts,altitude,"93.0",m,position_lat,"0",semicircles,position_long,"50907",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"93.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"1029520025",s,distance,"476.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"221",rpm,power,"250",watts,altitude,"94.0",m,position_lat,"0",semicircles,position_long,"51014",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"94.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"1029520026",s,distance,"477.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"222",rpm,power,"250",watts,altitude,"95.0",m,position_lat,"0",semicircles,position_long,"51122",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"95.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"1029520027",s,distance,"478.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"223",rpm,power,"250",watts,altitude,"96.0",m,position_lat,"0",semicircles,position_long,"51229",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"96.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"1029520028",s,distance,"479.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"224",rpm,power,"250",watts,altitude,"97.0",m,position_lat,"0",semicircles,position_long,"51336",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"97.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"1029520029",s,distance,"480.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"225",rpm,power,"250",watts,altitude,"98.0",m,position_lat,"0",semicircles,position_long,"51443",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"98.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"1029520030",s,distance,"481.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"226",rpm,power,"250",watts,altitude,"99.0",m,position_lat,"0",semicircles,position_long,"51550",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"99.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"1029520031",s,distance,"482.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"227",rpm,power,"250",watts,altitude,"100.0",m,position_lat,"0",semicircles,position_long,"51657",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"100.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"1029520032",s,distance,"483.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"228",rpm,power,"250",watts,altitude,"101.0",m,position_lat,"0",semicircles,position_long,"51765",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"101.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"1029520033",s,distance,"484.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"229",rpm,power,"250",watts,altitude,"102.0",m,position_lat,"0",semicircles,position_long,"51872",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"102.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"1029520034",s,distance,"485.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"230",rpm,power,"250",watts,altitude,"103.0",m,position_lat,"0",semicircles,position_long,"51979",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"103.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"1029520035",s,distance,"486.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"231",rpm,power,"250",watts,altitude,"104.0",m,position_lat,"0",semicircles,position_long,"52086",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"104.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"1029520036",s,distance,"487.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"232",rpm,power,"250",watts,altitude,"105.0",m,position_lat,"0",semicircles,position_long,"52193",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"105.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"1029520037",s,distance,"488.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"233",rpm,power,"250",watts,altitude,"106.0",m,position_lat,"0",semicircles,position_long,"52300",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"106.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"1029520038",s,distance,"489.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"234",rpm,power,"250",watts,altitude,"107.0",m,position_lat,"0",semicircles,position_long,"52408",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"107.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"1029520039",s,distance,"490.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"235",rpm,power,"250",watts,altitude,"108.0",m,position_lat,"0",semicircles,position_long,"52515",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"108.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"1029520040",s,distance,"491.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"236",rpm,power,"250",watts,altitude,"109.0",m,position_lat,"0",semicircles,position_long,"52622",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"109.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"1029520041",s,distance,"492.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"237",rpm,power,"250",watts,altitude,"110.0",m,position_lat,"0",semicircles,position_long,"52729",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"110.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"1029520042",s,distance,"493.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"238",rpm,power,"250",watts,altitude,"111.0",m,position_lat,"0",semicircles,position_long,"52836",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"111.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"1029520043",s,distance,"494.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"239",rpm,power,"250",watts,altitude,"112.0",m,position_lat,"0",semicircles,position_long,"52943",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"112.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"1029520044",s,distance,"495.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"240",rpm,power,"250",watts,altitude,"113.0",m,position_lat,"0",semicircles,position_long,"53051",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"113.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"1029520045",s,distance,"496.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"241",rpm,power,"250",watts,altitude,"114.0",m,position_lat,"0",semicircles,position_long,"53158",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"114.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"1029520046",s,distance,"497.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"242",rpm,power,"250",watts,altitude,"115.0",m,position_lat,"0",semicircles,position_long,"53265",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"115.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"1029520047",s,distance,"498.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"243",rpm,power,"250",watts,altitude,"116.0",m,position_lat,"0",semicircles,position_long,"53372",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"116.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"1029520048",s,distance,"499.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"244",rpm,power,"250",watts,altitude,"117.0",m,position_lat,"0",semicircles,position_long,"53479",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"117.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"1029520049",s,distance,"500.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"245",rpm,power,"250",watts,altitude,"118.0",m,position_lat,"0",semicircles,position_long,"53587",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"118.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"1029520050",s,distance,"501.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"246",rpm,power,"250",watts,altitude,"119.0",m,position_lat,"0",semicircles,position_long,"53694",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"119.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"1029520051",s,distance,"502.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"247",rpm,power,"250",watts,altitude,"120.0",m,position_lat,"0",semicircles,position_long,"53801",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"120.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"1029520052",s,distance,"503.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"248",rpm,power,"250",watts,altitude,"121.0",m,position_lat,"0",semicircles,position_long,"53908",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"121.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"1029520053",s,distance,"504.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"249",rpm,power,"250",watts,altitude,"122.0",m,position_lat,"0",semicircles,position_long,"54015",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"122.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"1029520054",s,distance,"505.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"250",rpm,power,"250",watts,altitude,"123.0",m,position_lat,"0",semicircles,position_long,"54122",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"123.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"1029520055",s,distance,"506.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"251",rpm,power,"250",watts,altitude,"124.0",m,position_lat,"0",semicircles,position_long,"54230",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"124.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"1029520056",s,distance,"507.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"252",rpm,power,"250",watts,altitude,"125.0",m,position_lat,"0",semicircles,position_long,"54337",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"125.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"1029520057",s,distance,"508.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"253",rpm,power,"250",watts,altitude,"126.0",m,position_lat,"0",semicircles,position_long,"54444",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"126.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"1029520058",s,distance,"509.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"254",rpm,power,"250",watts,altitude,"127.0",m,position_lat,"0",semicircles,position_long,"54551",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"127.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"1029520059",s,distance,"510.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"0",rpm,power,"150",watts,altitude,"-127.0",m,position_lat,"0",semicircles,position_long,"54658",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-127.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"1029520060",s,distance,"511.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"1",rpm,power,"150",watts,altitude,"-126.0",m,position_lat,"0",semicircles,position_long,"54765",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-126.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"1029520061",s,distance,"512.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"2",rpm,power,"150",watts,altitude,"-125.0",m,position_lat,"0",semicircles,position_long,"54873",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-125.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"1029520062",s,distance,"513.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"3",rpm,power,"150",watts,altitude,"-124.0",m,position_lat,"0",semicircles,position_long,"54980",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-124.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"1029520063",s,distance,"514.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"4",rpm,power,"150",watts,altitude,"-123.0",m,position_lat,"0",semicircles,position_long,"55087",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-123.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"1029520064",s,distance,"515.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"5",rpm,power,"150",watts,altitude,"-122.0",m,position_lat,"0",semicircles,position_long,"55194",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-122.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"1029520065",s,distance,"516.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"6",rpm,power,"150",watts,altitude,"-121.0",m,position_lat,"0",semicircles,position_long,"55301",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-121.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"1029520066",s,distance,"517.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"7",rpm,power,"150",watts,altitude,"-120.0",m,position_lat,"0",semicircles,position_long,"55408",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-120.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"1029520067",s,distance,"518.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"8",rpm,power,"150",watts,altitude,"-119.0",m,position_lat,"0",semicircles,position_long,"55516",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-119.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"1029520068",s,distance,"519.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"9",rpm,power,"150",watts,altitude,"-118.0",m,position_lat,"0",semicircles,position_long,"55623",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-118.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"1029520069",s,distance,"520.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"10",rpm,power,"150",watts,altitude,"-117.0",m,position_lat,"0",semicircles,position_long,"55730",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-117.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"1029520070",s,distance,"521.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"11",rpm,power,"150",watts,altitude,"-116.0",m,position_lat,"0",semicircles,position_long,"55837",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-116.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"1029520071",s,distance,"522.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"12",rpm,power,"150",watts,altitude,"-115.0",m,position_lat,"0",semicircles,position_long,"55944",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-115.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"1029520072",s,distance,"523.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"13",rpm,power,"150",watts,altitude,"-114.0",m,position_lat,"0",semicircles,position_long,"56051",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-114.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"1029520073",s,distance,"524.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"14",rpm,power,"150",watts,altitude,"-113.0",m,position_lat,"0",semicircles,position_long,"56159",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-113.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"1029520074",s,distance,"525.0",m,speed,"1.0",m/s,heart_rate,"254",bpm,cadence,"15",rpm,power,"150",watts,altitude,"-112.0",m,position_lat,"0",semicircles,position_long,"56266",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-112.0",m,Heart Rate,"254",bpm,
Data,0,record,timestamp,"1029520075",s,distance,"526.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"16",rpm,power,"150",watts,altitude,"-111.0",m,position_lat,"0",semicircles,position_long,"56373",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-111.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"1029520076",s,distance,"527.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"17",rpm,power,"150",watts,altitude,"-110.0",m,position_lat,"0",semicircles,position_long,"56480",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-110.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"1029520077",s,distance,"528.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"18",rpm,power,"150",watts,altitude,"-109.0",m,position_lat,"0",semicircles,position_long,"56587",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-109.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"1029520078",s,distance,"529.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"19",rpm,power,"150",watts,altitude,"-108.0",m,position_lat,"0",semicircles,position_long,"56695",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-108.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"1029520079",s,distance,"530.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"20",rpm,power,"150",watts,altitude,"-107.0",m,position_lat,"0",semicircles,position_long,"56802",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"-107.0",m,Heart Rate,"247",bpm,
